23|0|22|BQT|canceled|3|2017-09-18|2017-09-18|17:00:00|NULL|Rheinterrassen: Rheinparkweg 1, 50679  Köln|Köln|0|2|0|0.00|0.00|0.00|0.00|Vor dem Haupteingang Rheinterrassen, bitte alleine rein hingehen! ( bitte unbedingt pünklich!)|16:30:00|Schwarze Schuhe, Schwarze Stoffhose, weißes Hemd usw. (bitte immer mitbringen!) Servite Standard-Erscheinungsbild und ein Kellnermesser.|NULL|0|0|0|NULL|2|NULL|2017-09-12 12:01:24|2017-09-13 10:06:49|NULL
24|0|0|DGKJ - SetUp|active|3|2017-09-21|2017-09-21|10:00:00|NULL|Rheinterrassen: Rheinparkweg 1, 50679  Köln|Köln|3|3|1140|340.10|209.00|282.15|0.00|Bitte eigenständig durch den Haupteingang der Rheinterrassen Köln reingehen und selbstständig in der Wäschekammer melden.|09:30:00|Das Servite Standarderscheinungsbild Pflicht! Bei Rheinterrassen benötigt ihr lediglich: Schwarze Klamotten: Stoffhose, Lederschuhe und Socken! Bitte ein gepflegtes sauberes Erscheinungsbild (z.B. rasiert, saubere Arbeitsklamotten etc.)|"null"|0|1|1|NULL|2|5|2017-09-13 12:58:28|2017-10-08 17:54:02|NULL
25|0|0|Bankett|canceled|20|2017-09-17|2017-09-17|10:00:00|15:00:00|Schloß Drachenburg, Drachenfelsstraße 118, 53639 Königswinter|Bonn|0|3|0|0.00|0.00|0.00|0.00|Maritim Königswinter / Rheinallee 3, 53639 Königswinter / Dort werdet ihr abgeholt und zur Drachenburg gefahren.|09:30:00|Saubere, ordentliche Servite Standardkleidung. Bitte unbedingt pünktlich sein!|"null"|0|0|0|NULL|2|2|2017-09-13 13:00:21|2017-09-14 10:13:41|NULL
26|0|0|BQT|canceled|20|2017-09-16|2017-09-16|11:00:00|17:00:00|Schloß Drachenburg, Drachenfelsstraße 118, 53639 Königswinter|Bonn|0|3|0|0.00|0.00|0.00|0.00|Maritim Königswinter / Rheinallee 3, 53639 Königswinter / Dort werdet ihr abgeholt und zur Drachenburg gefahren.|10:30:00|Saubere, ordentliche Servite Standardkleidung. Bitte unbedingt pünktlich sein!|NULL|0|0|0|NULL|2|NULL|2017-09-13 13:06:03|2017-09-14 10:12:50|NULL
27|0|0|BQT Intercom|active|15|2017-09-24|2017-09-24|17:00:00|NULL|KD Anleger Köln|Köln|3|3|1710|561.45|313.03|401.74|0.00|vor dem Anleger der KD MS Loreley in der Kölner Altstadt|16:30:00|Servite Standarderscheinungsbild ist Pflicht! Schwarze Klamotten: Stoffhose, Lederschuhe, Socken, Weste und Krawatte! Dazu ein weißes Hemd und bitte ein gepflegtes sauberes Erscheinungsbild (z.B. rasiert, saubere Arbeitsklamotten etc.).|"null"|0|1|1|NULL|2|5|2017-09-13 13:11:49|2017-10-19 22:48:04|NULL
28|0|0|BQT Monheim|active|15|2017-09-28|2017-09-28|16:00:00|NULL|KD Anleger Monheim, Rheinpromenade, 40789 Monheim|Köln|3|3|810|265.95|135.00|182.25|0.00|in Köln Deutz Bf vor dem Haupteingang am Parkplatz!|15:00:00|Servite Standarderscheinungsbild ist Pflicht! Schwarze Klamotten: Stoffhose, Lederschuhe, Socken, Weste und Krawatte! Dazu ein weißes Hemd und bitte ein gepflegtes sauberes Erscheinungsbild (z.B. rasiert, saubere Arbeitsklamotten etc.).|"null"|0|1|1|NULL|2|2|2017-09-13 13:13:57|2017-10-19 22:48:03|NULL
29|0|0|SKParty|active|2|2017-09-29|2017-09-29|18:00:00|NULL|KD Anleger - Frankenwerft 35, Köln|Köln|5|6|2100|689.50|364.00|491.40|0.00|vor dem Haupteingang der KD in Köln!|17:30:00|Servite Standarderscheinungsbild ist Pflicht! Schwarze Klamotten: Stoffhose, Lederschuhe, Socken, Weste und Krawatte! Dazu ein weißes Hemd und bitte ein gepflegtes sauberes Erscheinungsbild (z.B. rasiert, saubere Arbeitsklamotten etc.).|"null"|0|1|1|NULL|2|5|2017-09-13 13:15:37|2017-10-08 20:39:02|NULL
30|0|0|Cash (09:00 - ca 21:30)|active|15|2017-09-29|2017-09-29|09:00:00|NULL|KD Loreley - Frankenwerft 35, 50667 Köln|Köln|3|3|2250|738.75|383.75|491.56|0.00|vor dem Anleger der KD MS Loreley in der Kölner Altstadt|08:30:00|Cash Auftrag! Bitte eigenes Kellnerportemonnaie und Wechselgeld mitbringen!  Servite Standarderscheinungsbild ist Pflicht! Schwarze Klamotten: Stoffhose, Lederschuhe, Socken, Weste und Krawatte! Dazu ein weißes Hemd und bitte ein gepflegtes sauberes E|"null"|0|1|1|NULL|2|5|2017-09-13 13:18:06|2017-10-19 22:48:03|NULL
31|0|0|Abendfahrt|active|2|2017-09-30|2017-09-30|18:30:00|NULL|KD Anleger - Frankenwerft 35, Köln|Köln|3|3|1080|354.60|198.00|267.30|0.00|vor dem Haupteingang der KD in Köln!|18:00:00|Servite Standarderscheinungsbild ist Pflicht! Schwarze Klamotten: Stoffhose, Lederschuhe, Socken, Weste und Krawatte! Dazu ein weißes Hemd und bitte ein gepflegtes sauberes Erscheinungsbild (z.B. rasiert, saubere Arbeitsklamotten etc.).|"null"|0|1|1|NULL|2|5|2017-09-13 13:19:07|2017-10-08 20:39:02|NULL
32|1|0|Bankett|active|26|2017-09-19|2017-09-19|07:00:00|NULL|Habsburgerring 9-13, 50674 Köln|Köln|1|1|510|161.50|93.50|126.23|0.00|Bitte eigenständig hingehen und pünktlich einchecken!|06:30:00|Servite Standarderscheinungsbild ist Pflicht! Schwarze Klamotten: Stoffhose, Lederschuhe, Socken, Weste und Krawatte! Dazu ein weißes Hemd und bitte ein gepflegtes sauberes Erscheinungsbild (z.B. rasiert, saubere Arbeitsklamotten etc.).|"null"|0|1|1|NULL|5|5|2017-09-14 12:59:15|2017-10-09 00:36:18|NULL
33|0|0|Bankett|canceled|26|2017-09-19|2017-09-19|08:30:00|NULL|Habsburgerring 9-13, 50674 Köln|Köln|0|1|0|0.00|0.00|0.00|0.00|Bitte eigenständig hingehen und pünktlich einchecken!|08:00:00|Servite Standarderscheinungsbild ist Pflicht! Schwarze Klamotten: Stoffhose, Lederschuhe, Socken, Weste und Krawatte! Dazu ein weißes Hemd und bitte ein gepflegtes sauberes Erscheinungsbild (z.B. rasiert, saubere Arbeitsklamotten etc.).|"null"|0|0|0|NULL|5|5|2017-09-14 13:25:01|2017-09-14 23:08:55|NULL
34|0|0|Bankett|canceled|26|2017-09-19|2017-09-19|15:30:00|NULL|Habsburgerring 9-13, 50674 Köln|Köln|0|1|0|0.00|0.00|0.00|0.00|Bitte eigenständig hingehen und pünktlich einchecken!|15:00:00|Servite Standarderscheinungsbild ist Pflicht! Schwarze Klamotten: Stoffhose, Lederschuhe, Socken, Weste und Krawatte! Dazu ein weißes Hemd und bitte ein gepflegtes sauberes Erscheinungsbild (z.B. rasiert, saubere Arbeitsklamotten etc.).|"null"|0|0|0|NULL|5|5|2017-09-14 13:25:31|2017-09-14 23:09:07|NULL
35|0|0|Bankett|active|26|2017-09-20|2017-09-20|07:00:00|NULL|Habsburgerring 9-13, 50674 Köln|Köln|1|1|480|152.00|88.00|118.80|0.00|Bitte eigenständig hingehen und pünktlich einchecken!|06:30:00|Servite Standarderscheinungsbild ist Pflicht! Schwarze Klamotten: Stoffhose, Lederschuhe, Socken, Weste und Krawatte! Dazu ein weißes Hemd und bitte ein gepflegtes sauberes Erscheinungsbild (z.B. rasiert, saubere Arbeitsklamotten etc.).|"null"|0|1|1|NULL|5|3|2017-09-14 13:25:48|2017-10-09 00:36:18|NULL
36|1|0|Bankett|active|26|2017-09-21|2017-09-21|11:30:00|NULL|Habsburgerring 9-13, 50674 Köln|Köln|1|1|180|57.00|31.50|39.38|0.00|Bitte eigenständig hingehen und pünktlich einchecken!|11:00:00|Servite Standarderscheinungsbild ist Pflicht! Schwarze Klamotten: Stoffhose, Lederschuhe, Socken, Weste und Krawatte! Dazu ein weißes Hemd und bitte ein gepflegtes sauberes Erscheinungsbild (z.B. rasiert, saubere Arbeitsklamotten etc.).|"null"|0|1|1|NULL|5|5|2017-09-14 13:26:12|2017-10-09 00:36:18|NULL
37|0|0|Bankett|canceled|26|2017-09-21|2017-09-21|15:30:00|NULL|Habsburgerring 9-13, 50674 Köln|Köln|0|1|0|0.00|0.00|0.00|0.00|Bitte eigenständig hingehen und pünktlich einchecken!|15:00:00|Servite Standarderscheinungsbild ist Pflicht! Schwarze Klamotten: Stoffhose, Lederschuhe, Socken, Weste und Krawatte! Dazu ein weißes Hemd und bitte ein gepflegtes sauberes Erscheinungsbild (z.B. rasiert, saubere Arbeitsklamotten etc.).|"null"|0|0|0|NULL|5|5|2017-09-14 13:26:52|2017-09-14 23:08:42|NULL
38|0|0|Bankett|active|26|2017-09-22|2017-09-22|07:30:00|NULL|Habsburgerring 9-13, 50674 Köln|Köln|1|1|420|133.00|77.00|103.95|0.00|Bitte eigenständig hingehen und pünktlich einchecken!|07:00:00|Servite Standarderscheinungsbild ist Pflicht! Schwarze Klamotten: Stoffhose, Lederschuhe, Socken, Weste und Krawatte! Dazu ein weißes Hemd und bitte ein gepflegtes sauberes Erscheinungsbild (z.B. rasiert, saubere Arbeitsklamotten etc.).|"null"|0|1|1|NULL|5|5|2017-09-14 13:27:24|2017-10-09 00:36:18|NULL
39|0|0|Bankett|active|26|2017-09-23|2017-09-23|10:30:00|NULL|Habsburgerring 9-13, 50674 Köln|Köln|1|1|510|161.50|89.25|111.56|0.00|Bitte eigenständig hingehen und pünktlich einchecken!|10:00:00|Servite Standarderscheinungsbild ist Pflicht! Schwarze Klamotten: Stoffhose, Lederschuhe, Socken, Weste und Krawatte! Dazu ein weißes Hemd und bitte ein gepflegtes sauberes Erscheinungsbild (z.B. rasiert, saubere Arbeitsklamotten etc.).|"null"|0|1|1|NULL|5|5|2017-09-14 13:28:07|2017-10-09 00:36:18|NULL
40|0|0|Bankett|canceled|26|2017-09-24|2017-09-24|17:30:00|NULL|Habsburgerring 9-13, 50674 Köln|Köln|0|1|0|0.00|0.00|0.00|0.00|Bitte eigenständig hingehen und pünktlich einchecken!|17:00:00|Servite Standarderscheinungsbild ist Pflicht! Schwarze Klamotten: Stoffhose, Lederschuhe, Socken, Weste und Krawatte! Dazu ein weißes Hemd und bitte ein gepflegtes sauberes Erscheinungsbild (z.B. rasiert, saubere Arbeitsklamotten etc.).|"null"|0|0|0|NULL|5|5|2017-09-14 13:28:42|2017-10-13 22:25:27|NULL
41|0|32|Bankett|active|26|2017-09-19|2017-09-19|08:30:00|NULL|Habsburgerring 9-13, 50674 Köln|Köln|1|1|450|142.50|82.50|111.38|0.00|Bitte eigenständig hingehen und pünktlich einchecken!|08:00:00|Servite Standarderscheinungsbild ist Pflicht! Schwarze Klamotten: Stoffhose, Lederschuhe, Socken, Weste und Krawatte! Dazu ein weißes Hemd und bitte ein gepflegtes sauberes Erscheinungsbild (z.B. rasiert, saubere Arbeitsklamotten etc.).|NULL|0|1|1|NULL|5|NULL|2017-09-14 23:04:26|2017-10-09 00:36:18|NULL
42|0|32|Bankett|active|26|2017-09-19|2017-09-19|15:30:00|NULL|Habsburgerring 9-13, 50674 Köln|Köln|1|1|390|123.50|71.50|89.38|0.00|Bitte eigenständig hingehen und pünktlich einchecken!|15:00:00|Servite Standarderscheinungsbild ist Pflicht! Schwarze Klamotten: Stoffhose, Lederschuhe, Socken, Weste und Krawatte! Dazu ein weißes Hemd und bitte ein gepflegtes sauberes Erscheinungsbild (z.B. rasiert, saubere Arbeitsklamotten etc.).|NULL|0|1|1|NULL|5|NULL|2017-09-14 23:06:16|2017-10-09 00:36:18|NULL
43|0|36|Bankett|active|26|2017-09-21|2017-09-21|15:30:00|NULL|Habsburgerring 9-13, 50674 Köln|Köln|1|1|375|118.75|68.75|85.94|0.00|Bitte eigenständig hingehen und pünktlich einchecken!|15:00:00|Servite Standarderscheinungsbild ist Pflicht! Schwarze Klamotten: Stoffhose, Lederschuhe, Socken, Weste und Krawatte! Dazu ein weißes Hemd und bitte ein gepflegtes sauberes Erscheinungsbild (z.B. rasiert, saubere Arbeitsklamotten etc.).|NULL|0|1|1|NULL|5|NULL|2017-09-14 23:07:51|2017-10-09 00:36:18|NULL
44|0|0|BQT|active|3|2017-09-18|2017-09-18|18:00:00|NULL|Rheinterrassen: Rheinparkweg 1, 50679  Köln|Köln|4|4|1245|371.43|218.88|284.36|0.00|vor dem Haupteingang Rheinterrassen, bitte alleine rein hingehen!|17:30:00|Das Servite Standarderscheinungsbild Pflicht! Bei Rheinterrassen benötigt ihr lediglich: Schwarze Klamotten: Stoffhose, Lederschuhe und Socken! Bitte ein gepflegtes sauberes Erscheinungsbild (z.B. rasiert, saubere Arbeitsklamotten etc.)|"[\"start_time\"]"|0|1|1|NULL|5|2|2017-09-16 12:03:06|2017-10-08 17:54:02|NULL
45|1|0|Top Service|active|3|2017-09-23|2017-09-23|16:00:00|NULL|Rheinterrassen: Rheinparkweg 1, 50679  Köln|Köln|1|1|330|98.45|60.50|81.68|0.00|vor dem Haupteingang Rheinterrassen, bitte alleine rein hingehen!|15:30:00|Das Servite Standarderscheinungsbild Pflicht! Bei Rheinterrassen benötigt ihr lediglich: Schwarze Klamotten: Stoffhose, Lederschuhe und Socken! Bitte ein gepflegtes sauberes Erscheinungsbild (z.B. rasiert, saubere Arbeitsklamotten etc.)|"null"|0|1|1|NULL|5|5|2017-09-16 12:34:10|2017-10-08 17:54:02|NULL
46|0|45|Service|active|3|2017-09-23|2017-09-23|22:00:00|NULL|Rheinterrassen: Rheinparkweg 1, 50679  Köln|Köln|1|1|465|138.73|85.25|115.09|0.00|vor dem Haupteingang Rheinterrassen, bitte alleine rein hingehen!|21:30:00|Das Servite Standarderscheinungsbild Pflicht! Bei Rheinterrassen benötigt ihr lediglich: Schwarze Klamotten: Stoffhose, Lederschuhe und Socken! Bitte ein gepflegtes sauberes Erscheinungsbild (z.B. rasiert, saubere Arbeitsklamotten etc.)|NULL|0|1|1|NULL|5|NULL|2017-09-16 12:34:33|2017-10-08 17:54:02|NULL
47|0|0|Service|canceled|3|2017-09-26|2017-09-26|11:00:00|NULL|Rheinterrassen: Rheinparkweg 1, 50679  Köln|Köln|0|2|0|0.00|0.00|0.00|0.00|vor dem Haupteingang Rheinterrassen, bitte alleine rein hingehen!|10:30:00|Das Servite Standarderscheinungsbild Pflicht! Bei Rheinterrassen benötigt ihr lediglich: Schwarze Klamotten: Stoffhose, Lederschuhe und Socken! Bitte ein gepflegtes sauberes Erscheinungsbild (z.B. rasiert, saubere Arbeitsklamotten etc.)|NULL|0|0|0|NULL|5|NULL|2017-09-16 12:35:15|2017-09-22 02:18:16|NULL
48|0|0|Abendfahrt|active|2|2017-10-06|2017-10-06|17:00:00|NULL|KD Anleger - Bonn / Bundeshaus|Köln|4|5|1800|591.00|329.63|420.29|0.00|vor dem Haupteingang Köln /Messe bhf -Parkplatz|16:00:00|Servite Standarderscheinungsbild ist Pflicht! Schwarze Klamotten: Stoffhose, Lederschuhe, Socken, Weste und Krawatte! Dazu ein weißes Hemd und bitte ein gepflegtes sauberes Erscheinungsbild (z.B. rasiert, saubere Arbeitsklamotten etc.).|"null"|0|1|1|NULL|3|5|2017-09-19 08:57:46|2017-10-08 21:14:06|NULL
49|0|0|BQT|active|34|2017-09-28|2017-09-28|10:00:00|16:00:00|Köln|Köln|1|1|330|119.63|58.85|73.56|0.00|Köln|09:30:00|Saubere, ordentliche Servíte Standardkleidung|NULL|0|1|1|NULL|2|NULL|2017-09-20 13:11:52|2017-10-26 01:15:58|NULL
50|0|0|Silvester|active|2|2017-12-31|2017-12-31|16:00:00|NULL|KD -RheinEnergie - Frankenwerft 35, Köln|Köln|2|7|1500|492.50|256.25|332.19|0.00|KD Anleger - Frankenwerft 35, Köln|15:30:00|Schwarze Schuhe, Schwarze Stoffhose (!), weißes Hemd, Weste, Krawatte (bitte immer mitbringen!) Ausserdem Kellnermesser, Block, Stift und Feuerzeug immer mit dabei haben.  Bitte stets einen gültigen Ausweis/Pass und eine gültige Aufenthalts- bzw. Arbei|"null"|1|1|1|NULL|3|5|2017-09-20 13:28:47|2018-02-12 10:49:48|NULL
